attempt_id,user_id,session_id,attempted_at_utc,exercise_id,concept,mode,answer_type,difficulty,data_source,is_correct,response_time_ms,attempt_number
00000000-0000-0000-0000-000000000002-2,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:10:15.535624+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,1,18776,1
00000000-0000-0000-0000-000000000002-3,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:10:38.927285+00:00,mss-005,MSS,recognition,level,2,constructed,0,18391,1
00000000-0000-0000-0000-000000000002-4,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:11:00.851064+00:00,real-mss-003,MSS,recognition,level,3,real,0,16923,1
00000000-0000-0000-0000-000000000002-5,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:11:18.237651+00:00,real-fvg-003,FVG,recognition,zone,3,real,0,12386,1
00000000-0000-0000-0000-000000000002-6,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:11:37.509774+00:00,real-fvg-003,FVG,recognition,zone,3,real,0,14272,1
00000000-0000-0000-0000-000000000002-7,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:11:51.726150+00:00,ob-004,OrderBlock,recognition,zone,2,constructed,1,9216,1
00000000-0000-0000-0000-000000000002-8,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:12:07.213475+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,10487,1
00000000-0000-0000-0000-000000000002-9,00000000-0000-0000-0000-000000000002,s-2-1,2026-09-02T23:12:20.304328+00:00,real-liq-009,Liquidity,recognition,level,3,real,0,8090,1
00000000-0000-0000-0000-000000000002-10,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:06:52.946110+00:00,tliq-003,TimeLiquidity,recognition,level,1,constructed,1,10575,1
00000000-0000-0000-0000-000000000002-11,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:07:05.766529+00:00,fvg-resp-005,FVG,recognition,choice,3,constructed,1,7820,1
00000000-0000-0000-0000-000000000002-12,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:07:42.841275+00:00,real-liq-004,Liquidity,recognition,level,1,real,1,32074,1
00000000-0000-0000-0000-000000000002-13,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:08:19.304572+00:00,pd-003,PremiumDiscount,recognition,choice,2,constructed,0,31463,1
00000000-0000-0000-0000-000000000002-14,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:08:31.401004+00:00,real-fvg-009,FVG,recognition,zone,3,real,1,7096,1
00000000-0000-0000-0000-000000000002-15,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:08:47.367031+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,0,10966,1
00000000-0000-0000-0000-000000000002-16,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:09:10.287166+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,17920,1
00000000-0000-0000-0000-000000000002-17,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:09:32.345422+00:00,real-mss-009,MSS,recognition,level,2,real,0,17058,1
00000000-0000-0000-0000-000000000002-18,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:09:56.658461+00:00,real-fvg-001,FVG,recognition,zone,1,real,1,19313,1
00000000-0000-0000-0000-000000000002-19,00000000-0000-0000-0000-000000000002,s-2-2,2026-09-03T09:10:19.337050+00:00,fvg-resp-003,FVG,recognition,choice,2,constructed,1,17678,1
00000000-0000-0000-0000-000000000002-20,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:19:38.574075+00:00,ob-002,OrderBlock,recognition,zone,1,constructed,0,11438,1
00000000-0000-0000-0000-000000000002-21,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:19:51.520904+00:00,real-fvg-007,FVG,recognition,zone,1,real,1,7946,1
00000000-0000-0000-0000-000000000002-22,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:20:04.332362+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,7811,1
00000000-0000-0000-0000-000000000002-23,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:20:39.666162+00:00,ob-005,OrderBlock,recognition,zone,3,constructed,0,30333,1
00000000-0000-0000-0000-000000000002-24,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:20:49.772187+00:00,mss-005,MSS,recognition,level,2,constructed,1,5106,1
00000000-0000-0000-0000-000000000002-25,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:21:03.864232+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,9092,1
00000000-0000-0000-0000-000000000002-26,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:21:28.408211+00:00,real-fvg-006,FVG,recognition,zone,3,real,0,19543,1
00000000-0000-0000-0000-000000000002-27,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:21:39.948403+00:00,fvg-resp-004,FVG,recognition,choice,2,constructed,0,6540,1
00000000-0000-0000-0000-000000000002-28,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:21:55.386730+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,1,10438,1
00000000-0000-0000-0000-000000000002-29,00000000-0000-0000-0000-000000000002,s-2-3,2026-09-04T09:22:13.249364+00:00,ob-003,OrderBlock,recognition,zone,2,constructed,1,12862,1
00000000-0000-0000-0000-000000000002-30,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:45:29.923995+00:00,real-liq-002,Liquidity,recognition,level,2,real,0,36081,1
00000000-0000-0000-0000-000000000002-31,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:45:41.398043+00:00,real-mss-006,MSS,recognition,level,3,real,0,6474,1
00000000-0000-0000-0000-000000000002-32,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:45:51.994875+00:00,tliq-005,TimeLiquidity,recognition,level,3,constructed,0,5596,1
00000000-0000-0000-0000-000000000002-33,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:46:02.031852+00:00,tliq-004,TimeLiquidity,recognition,level,2,constructed,0,5036,1
00000000-0000-0000-0000-000000000002-34,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:46:26.296797+00:00,real-liq-007,Liquidity,recognition,level,1,real,0,19264,1
00000000-0000-0000-0000-000000000002-35,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:46:46.181219+00:00,mss-004,MSS,recognition,level,2,constructed,0,14884,1
00000000-0000-0000-0000-000000000002-36,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:46:58.802356+00:00,ifvg-resp-005,IFVG,recognition,choice,3,constructed,1,7621,1
00000000-0000-0000-0000-000000000002-37,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:47:18.244338+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,14441,1
00000000-0000-0000-0000-000000000002-38,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:47:48.079033+00:00,ifvg-resp-003,IFVG,recognition,choice,2,constructed,0,24834,1
00000000-0000-0000-0000-000000000002-39,00000000-0000-0000-0000-000000000002,s-2-4,2026-09-05T02:48:09.117668+00:00,real-liq-002,Liquidity,recognition,level,2,real,1,16038,1
00000000-0000-0000-0000-000000000002-40,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:52:29.971641+00:00,fvg-resp-005,FVG,recognition,choice,3,constructed,0,25100,1
00000000-0000-0000-0000-000000000002-41,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:53:02.254173+00:00,liq-002,Liquidity,recognition,level,1,constructed,1,27282,1
00000000-0000-0000-0000-000000000002-42,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:53:15.037263+00:00,ifvg-resp-005,IFVG,recognition,choice,3,constructed,1,7783,1
00000000-0000-0000-0000-000000000002-43,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:53:33.732990+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,13695,1
00000000-0000-0000-0000-000000000002-44,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:53:51.508566+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,0,12775,1
00000000-0000-0000-0000-000000000002-45,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:54:07.384367+00:00,fvg-005,FVG,recognition,zone,3,constructed,0,10875,1
00000000-0000-0000-0000-000000000002-46,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:54:32.028668+00:00,pd-004,PremiumDiscount,recognition,choice,2,constructed,1,19644,1
00000000-0000-0000-0000-000000000002-47,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:54:50.964932+00:00,ifvg-resp-001,IFVG,recognition,choice,2,constructed,1,13936,1
00000000-0000-0000-0000-000000000002-48,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:55:06.985481+00:00,ifvg-resp-004,IFVG,recognition,choice,2,constructed,1,11020,1
00000000-0000-0000-0000-000000000002-49,00000000-0000-0000-0000-000000000002,s-2-5,2026-09-05T19:55:26.305733+00:00,liq-005,Liquidity,recognition,level,3,constructed,0,14320,1
00000000-0000-0000-0000-000000000002-50,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:30:50.031087+00:00,real-fvg-006,FVG,recognition,zone,3,real,1,6449,1
00000000-0000-0000-0000-000000000002-51,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:31:09.227437+00:00,real-fvg-010,FVG,recognition,zone,1,real,1,14196,1
00000000-0000-0000-0000-000000000002-52,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:31:25.826777+00:00,real-liq-008,Liquidity,recognition,level,2,real,0,11599,1
00000000-0000-0000-0000-000000000002-53,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:31:54.519756+00:00,real-fvg-007,FVG,recognition,zone,1,real,1,23692,1
00000000-0000-0000-0000-000000000002-54,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:32:26.161333+00:00,real-liq-004,Liquidity,recognition,level,1,real,1,26641,1
00000000-0000-0000-0000-000000000002-55,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:32:39.901614+00:00,real-fvg-003,FVG,recognition,zone,3,real,1,8740,1
00000000-0000-0000-0000-000000000002-56,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:32:55.350768+00:00,real-fvg-002,FVG,recognition,zone,2,real,1,10449,1
00000000-0000-0000-0000-000000000002-57,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:33:11.781020+00:00,ifvg-resp-002,IFVG,recognition,choice,2,constructed,1,11430,1
00000000-0000-0000-0000-000000000002-58,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:33:36.536538+00:00,real-fvg-003,FVG,recognition,zone,3,real,1,19755,1
00000000-0000-0000-0000-000000000002-59,00000000-0000-0000-0000-000000000002,s-2-6,2026-09-07T02:34:03.172539+00:00,ifvg-resp-002,IFVG,recognition,choice,2,constructed,1,21636,1
00000000-0000-0000-0000-000000000002-60,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:16:40.711408+00:00,real-liq-010,Liquidity,recognition,level,1,real,1,14835,1
00000000-0000-0000-0000-000000000002-61,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:17:01.227463+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,1,15516,1
00000000-0000-0000-0000-000000000002-62,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:17:21.685775+00:00,ifvg-004,IFVG,recognition,zone,2,constructed,1,15458,1
00000000-0000-0000-0000-000000000002-63,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:17:41.242986+00:00,real-fvg-008,FVG,recognition,zone,2,real,1,14557,1
00000000-0000-0000-0000-000000000002-64,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:18:00.377224+00:00,liq-002,Liquidity,recognition,level,1,constructed,1,14134,1
00000000-0000-0000-0000-000000000002-65,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:18:21.496548+00:00,ifvg-resp-004,IFVG,recognition,choice,2,constructed,1,16119,1
00000000-0000-0000-0000-000000000002-66,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:18:36.907361+00:00,real-fvg-005,FVG,recognition,zone,2,real,0,10410,1
00000000-0000-0000-0000-000000000002-67,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:18:56.591427+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,0,14684,1
00000000-0000-0000-0000-000000000002-68,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:19:17.799008+00:00,liq-002,Liquidity,recognition,level,1,constructed,0,16207,1
00000000-0000-0000-0000-000000000002-69,00000000-0000-0000-0000-000000000002,s-2-7,2026-09-08T05:19:32.298879+00:00,real-liq-005,Liquidity,recognition,level,2,real,0,9499,1
00000000-0000-0000-0000-000000000002-70,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:06:15.050231+00:00,real-liq-008,Liquidity,recognition,level,2,real,0,14000,1
00000000-0000-0000-0000-000000000002-71,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:06:40.791343+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,1,20741,1
00000000-0000-0000-0000-000000000002-72,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:06:53.919037+00:00,liq-003,Liquidity,recognition,level,2,constructed,1,8127,1
00000000-0000-0000-0000-000000000002-73,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:07:03.126081+00:00,fvg-001,FVG,recognition,zone,1,constructed,1,4207,1
00000000-0000-0000-0000-000000000002-74,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:07:33.307316+00:00,mss-002,MSS,recognition,level,1,constructed,1,25181,1
00000000-0000-0000-0000-000000000002-75,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:07:53.332882+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,15025,1
00000000-0000-0000-0000-000000000002-76,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:08:19.460988+00:00,pd-003,PremiumDiscount,recognition,choice,2,constructed,1,21128,1
00000000-0000-0000-0000-000000000002-77,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:09:15.092014+00:00,real-liq-007,Liquidity,recognition,level,1,real,0,50631,1
00000000-0000-0000-0000-000000000002-78,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:09:27.649423+00:00,fvg-005,FVG,recognition,zone,3,constructed,1,7557,1
00000000-0000-0000-0000-000000000002-79,00000000-0000-0000-0000-000000000002,s-2-8,2026-09-09T20:09:57.215890+00:00,real-fvg-006,FVG,recognition,zone,3,real,1,24566,1
00000000-0000-0000-0000-000000000002-80,00000000-0000-0000-0000-000000000002,s-2-9,2026-09-10T13:33:46.098273+00:00,real-fvg-008,FVG,recognition,zone,2,real,1,20339,1
00000000-0000-0000-0000-000000000002-81,00000000-0000-0000-0000-000000000002,s-2-9,2026-09-10T13:34:10.531461+00:00,real-fvg-007,FVG,recognition,zone,1,real,1,19433,1
00000000-0000-0000-0000-000000000003-0,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:29:55.249374+00:00,ifvg-004,IFVG,recognition,zone,2,constructed,1,6215,1
00000000-0000-0000-0000-000000000003-1,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:30:08.722931+00:00,real-fvg-009,FVG,recognition,zone,3,real,0,8473,1
00000000-0000-0000-0000-000000000003-2,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:30:30.899392+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,1,17176,1
00000000-0000-0000-0000-000000000003-3,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:30:41.973386+00:00,ifvg-002,IFVG,recognition,zone,1,constructed,0,6073,1
00000000-0000-0000-0000-000000000003-4,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:31:00.464650+00:00,real-fvg-005,FVG,recognition,zone,2,real,0,13491,1
00000000-0000-0000-0000-000000000003-5,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:31:27.358954+00:00,liq-001,Liquidity,recognition,level,1,constructed,1,21894,1
00000000-0000-0000-0000-000000000003-6,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:31:59.128654+00:00,real-liq-005,Liquidity,recognition,level,2,real,1,26769,1
00000000-0000-0000-0000-000000000003-7,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:32:14.616994+00:00,mss-003,MSS,recognition,level,3,constructed,0,10488,1
00000000-0000-0000-0000-000000000003-8,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:32:45.456896+00:00,liq-003,Liquidity,recognition,level,2,constructed,0,25839,1
00000000-0000-0000-0000-000000000003-9,00000000-0000-0000-0000-000000000003,s-3-1,2026-09-03T06:32:55.538301+00:00,liq-002,Liquidity,recognition,level,1,constructed,1,5081,1
00000000-0000-0000-0000-000000000003-10,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:14:03.586933+00:00,real-fvg-003,FVG,recognition,zone,3,real,1,19472,1
00000000-0000-0000-0000-000000000003-11,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:14:13.702228+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,1,5115,1
00000000-0000-0000-0000-000000000003-12,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:14:47.985686+00:00,real-mss-008,MSS,recognition,level,1,real,1,29283,1
00000000-0000-0000-0000-000000000003-13,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:15:19.329862+00:00,real-liq-003,Liquidity,recognition,level,3,real,1,26344,1
00000000-0000-0000-0000-000000000003-14,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:15:44.239817+00:00,liq-002,Liquidity,recognition,level,1,constructed,0,19909,1
00000000-0000-0000-0000-000000000003-15,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:16:02.348653+00:00,fvg-resp-004,FVG,recognition,choice,2,constructed,1,13108,1
00000000-0000-0000-0000-000000000003-16,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:16:20.810359+00:00,ifvg-resp-002,IFVG,recognition,choice,2,constructed,1,13461,1
00000000-0000-0000-0000-000000000003-17,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:16:33.570365+00:00,real-mss-007,MSS,recognition,level,1,real,0,7760,1
00000000-0000-0000-0000-000000000003-18,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:16:51.782804+00:00,pd-001,PremiumDiscount,recognition,choice,1,constructed,1,13212,1
00000000-0000-0000-0000-000000000003-19,00000000-0000-0000-0000-000000000003,s-3-2,2026-09-04T01:17:12.452866+00:00,real-mss-004,MSS,recognition,level,1,real,0,15670,1
00000000-0000-0000-0000-000000000003-20,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:36:45.376497+00:00,mss-005,MSS,recognition,level,2,constructed,0,8078,1
00000000-0000-0000-0000-000000000003-21,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:37:09.880262+00:00,mss-003,MSS,recognition,level,3,constructed,1,19503,1
00000000-0000-0000-0000-000000000003-22,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:37:53.104904+00:00,real-liq-005,Liquidity,recognition,level,2,real,1,38224,1
00000000-0000-0000-0000-000000000003-23,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:38:06.327941+00:00,mss-004,MSS,recognition,level,2,constructed,0,8223,1
00000000-0000-0000-0000-000000000003-24,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:38:18.576290+00:00,pd-005,PremiumDiscount,recognition,choice,3,constructed,1,7248,1
00000000-0000-0000-0000-000000000003-25,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:38:38.624745+00:00,real-liq-003,Liquidity,recognition,level,3,real,0,15048,1
00000000-0000-0000-0000-000000000003-26,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:38:52.924407+00:00,real-liq-002,Liquidity,recognition,level,2,real,0,9299,1
00000000-0000-0000-0000-000000000003-27,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:39:12.578996+00:00,ifvg-resp-002,IFVG,recognition,choice,2,constructed,1,14654,1
00000000-0000-0000-0000-000000000003-28,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:39:32.168946+00:00,liq-005,Liquidity,recognition,level,3,constructed,1,14589,1
00000000-0000-0000-0000-000000000003-29,00000000-0000-0000-0000-000000000003,s-3-3,2026-09-04T10:39:48.726433+00:00,ifvg-005,IFVG,recognition,zone,3,constructed,0,11557,1
00000000-0000-0000-0000-000000000003-30,00000000-0000-0000-0000-000000000003,s-3-4,2026-09-05T18:11:56.606898+00:00,real-fvg-010,FVG,recognition,zone,1,real,0,14263,1
00000000-0000-0000-0000-000000000003-31,00000000-0000-0000-0000-000000000003,s-3-4,2026-09-05T18:12:12.260839+00:00,liq-004,Liquidity,recognition,level,2,constructed,0,10653,1
00000000-0000-0000-0000-000000000003-32,00000000-0000-0000-0000-000000000003,s-3-4,2026-09-05T18:12:28.560790+00:00,liq-003,Liquidity,recognition,level,2,constructed,1,11299,1
